DistributorId,DistributorRegistrationDate
43852591,2020-02-04T12:24:40.217Z
43852837,2020-02-04T10:10:11.747Z
43865752,2020-02-04T11:48:24.920Z
43868493,2020-02-04T04:15:43.500Z
43868494,2020-02-04T03:55:09.897Z
43869295,2020-02-04T16:15:15.763Z
43869301,2020-02-04T03:21:18.190Z
43870569,2020-02-04T02:48:27.297Z
43870967,2020-02-04T07:05:55.903Z
43875491,2020-02-04T06:16:14.740Z
43875492,2020-02-04T15:32:22.437Z
43875493,2020-02-04T15:37:59.337Z
43875494,2020-02-04T15:43:55.017Z
43877063,2020-02-04T07:22:12.383Z
43878119,2020-02-04T06:42:17.740Z
43878372,2020-02-04T15:14:30.320Z
43880458,2020-02-04T06:04:53.130Z
43880702,2020-02-04T10:38:20.047Z
43881365,2020-02-04T16:01:04.367Z
43881372,2020-02-04T16:36:44.850Z
43883025,2020-02-04T07:46:05.900Z
43883429,2020-02-04T06:38:53.230Z
43883430,2020-02-04T07:11:48.770Z
43883431,2020-02-04T07:19:40.380Z
43884048,2020-02-04T11:21:50.103Z
43884529,2020-02-04T13:01:54.837Z
43894117,2020-02-04T15:24:28.113Z
43896994,2020-02-04T12:02:14.523Z
43896995,2020-02-04T12:43:48.290Z
43897294,2020-02-04T11:58:19.027Z
43899720,2020-02-04T14:07:12.533Z
43899721,2020-02-04T14:01:41.157Z
43900102,2020-02-04T07:13:27.563Z
43900103,2020-02-04T06:24:09.327Z
43900104,2020-02-04T07:02:40.783Z
43901538,2020-02-04T12:20:46.297Z
43903860,2020-02-04T12:26:09.207Z
43904231,2020-02-04T07:49:46.977Z
43904371,2020-02-04T14:31:10.457Z
43905080,2020-02-04T09:22:58.667Z
43905086,2020-02-04T09:55:14.640Z
43905088,2020-02-04T09:03:59.983Z
43906064,2020-02-04T03:59:56.490Z
43907327,2020-02-04T03:09:30.997Z
43907330,2020-02-04T02:35:45.337Z
43907331,2020-02-04T02:59:20.110Z
43907332,2020-02-04T03:28:38.487Z
43907333,2020-02-04T03:50:16.213Z
43907334,2020-02-04T06:41:02.967Z
43907335,2020-02-04T06:59:21.963Z
43907357,2020-02-04T05:38:32.950Z
43907811,2020-02-04T16:59:49.763Z
43912052,2020-02-04T08:50:48.600Z
43912091,2020-02-04T10:54:26.313Z
43912969,2020-02-04T09:32:11.937Z
43912981,2020-02-04T10:11:53.480Z
43914130,2020-02-04T11:16:26.443Z
43915844,2020-02-04T06:19:50.880Z
43919971,2020-02-04T14:35:15.407Z
43919972,2020-02-04T14:45:08.813Z
43919973,2020-02-04T14:51:01.673Z
43920238,2020-02-04T17:16:34.443Z
43920871,2020-02-04T10:54:56.690Z
43922318,2020-02-04T12:43:34.250Z
43922319,2020-02-04T12:53:52.433Z
43922320,2020-02-04T12:59:34.630Z
43922321,2020-02-04T12:28:52.483Z
43922322,2020-02-04T13:11:52.533Z
43922323,2020-02-04T13:28:29.030Z
43922324,2020-02-04T13:18:52.557Z
43922325,2020-02-04T13:51:12.327Z
43922326,2020-02-04T14:32:25.377Z
43922921,2020-02-04T10:10:52.417Z
43922922,2020-02-04T10:19:41.037Z
43923120,2020-02-04T17:21:26.970Z
43923779,2020-02-04T06:55:09.983Z
43924621,2020-02-04T13:31:28.677Z
43925549,2020-02-04T11:16:10.007Z
43926125,2020-02-04T06:15:58.287Z
43926131,2020-02-04T11:45:15.840Z
43926132,2020-02-04T11:24:06.140Z
43926133,2020-02-04T13:01:14.657Z
43926232,2020-02-04T12:31:06.923Z
43926846,2020-02-04T09:05:33.647Z
43927420,2020-02-04T07:24:11.420Z
43927426,2020-02-04T07:31:56.543Z
43927427,2020-02-04T09:19:03.070Z
43927543,2020-02-04T06:33:56.983Z
43927544,2020-02-04T06:58:51.513Z
43927545,2020-02-04T07:25:41.510Z
43931059,2020-02-04T14:19:01.330Z
43933388,2020-02-04T15:24:41.087Z
43933769,2020-02-04T11:04:35.017Z
43933770,2020-02-04T08:07:07.327Z
43933772,2020-02-04T09:46:51.300Z
43933773,2020-02-04T09:59:01.063Z
43935017,2020-02-04T10:25:31.517Z
43936597,2020-02-03T18:36:31.467Z
43936598,2020-02-03T18:40:56.583Z
43936599,2020-02-03T18:45:38.253Z
43936600,2020-02-03T18:50:46.070Z
43936801,2020-02-04T08:33:33.730Z
43936802,2020-02-04T08:39:44.343Z
43938037,2020-02-04T11:44:16.317Z
43938039,2020-02-04T12:45:51.003Z
43938040,2020-02-04T03:28:50.900Z
43940288,2020-02-04T05:53:49.353Z
43940289,2020-02-04T05:43:24.143Z
43940290,2020-02-04T05:57:46.760Z
43940920,2020-02-04T08:15:15.413Z
43942075,2020-02-04T11:43:13.493Z
43942199,2020-02-04T10:11:42.017Z
43942393,2020-02-04T06:30:43.037Z
43943249,2020-02-04T07:57:21.897Z
43944131,2020-02-04T02:54:51.670Z
43946236,2020-02-04T04:14:26.043Z
43946488,2020-02-04T05:56:08.933Z
43948423,2020-02-04T04:05:19.580Z
43948424,2020-02-04T04:19:37.463Z
43948425,2020-02-04T04:39:00.493Z
43948649,2020-02-04T14:56:37.910Z
43948692,2020-02-04T03:12:51.897Z
43948697,2020-02-04T04:57:27.580Z
43948851,2020-02-04T17:42:17.770Z
43949014,2020-02-04T10:48:13.967Z
43950808,2020-02-04T07:00:05.667Z
43951476,2020-02-04T08:31:42.977Z
43951477,2020-02-04T09:08:32.303Z
43951478,2020-02-04T11:02:00.810Z
43951479,2020-02-04T11:09:05.977Z
43952544,2020-02-04T14:19:34.950Z
43952961,2020-02-04T06:25:27.710Z
43952962,2020-02-04T06:59:42.673Z
43953588,2020-02-04T11:33:02.320Z
43957393,2020-02-04T09:04:14.957Z
43957446,2020-02-04T07:02:55.250Z
43958874,2020-02-04T03:12:59.927Z
43958875,2020-02-04T08:36:19.837Z
43959061,2020-02-04T04:16:56.960Z
43959063,2020-02-04T18:16:51.407Z
43963985,2020-02-04T08:07:49.667Z
43965186,2020-02-04T09:58:55.540Z
43968833,2020-02-04T11:52:14.620Z
43969033,2020-02-04T08:28:30.473Z
43969551,2020-02-04T10:14:47.500Z
43969672,2020-02-04T01:41:11.760Z
43969673,2020-02-04T01:37:26.020Z
43970107,2020-02-04T10:13:41.420Z
43970143,2020-02-04T17:00:13.297Z
43970144,2020-02-04T17:10:11.370Z
43970417,2020-02-04T05:40:21.490Z
43970936,2020-02-04T10:44:35.333Z
43972155,2020-02-04T07:34:21.643Z
43972945,2020-02-04T08:38:57.333Z
43977444,2020-02-04T08:39:41.957Z
43979864,2020-02-04T03:16:20.847Z
43979865,2020-02-04T03:08:56.770Z
43980061,2020-02-04T13:07:34.987Z
43980508,2020-02-04T09:31:19.413Z
43981180,2020-02-04T08:43:13.950Z
43982337,2020-02-04T11:54:52.717Z
43982338,2020-02-04T15:34:28.837Z
43982339,2020-02-04T16:39:12.067Z
43982340,2020-02-04T17:00:45.480Z
43984784,2020-02-04T04:33:53.450Z
43985313,2020-02-03T19:08:40.397Z
43988038,2020-02-04T16:16:12.897Z
43988621,2020-02-04T10:11:50.583Z
43992591,2020-02-04T10:12:58.010Z
43992901,2020-02-04T12:13:48.160Z
43992902,2020-02-04T09:36:23.610Z
43994386,2020-02-04T07:53:12.593Z
43995416,2020-02-04T05:43:15.363Z
43995520,2020-02-04T14:41:01.730Z
43996623,2020-02-04T13:03:52.473Z
43997848,2020-02-04T08:13:18.060Z
43997868,2020-02-04T10:58:59.770Z
43997991,2020-02-04T09:42:07.267Z
43997999,2020-02-04T09:37:05.867Z
43999231,2020-02-04T07:12:44.340Z
44003531,2020-02-04T16:21:49.320Z
44008369,2020-02-04T10:22:06.510Z
44008370,2020-02-04T10:27:32.223Z
44009302,2020-02-04T06:09:32.097Z
44009303,2020-02-04T06:13:43.487Z
44009304,2020-02-04T06:00:10.897Z
44009316,2020-02-04T07:58:19.313Z
44009317,2020-02-04T08:07:43.063Z
44009318,2020-02-04T16:35:30.333Z
44009346,2020-02-04T09:53:33.307Z
44010198,2020-02-04T15:49:37.593Z
44012069,2020-02-04T08:15:53.013Z
44012070,2020-02-04T08:26:47.070Z
44012075,2020-02-04T07:32:25.150Z
44016674,2020-02-04T05:53:39.813Z
44020290,2020-02-04T08:23:32.520Z
44020291,2020-02-04T08:58:49.220Z
44020382,2020-02-04T15:57:17.277Z
44022345,2020-02-04T03:10:57.603Z
44022358,2020-02-04T03:46:57.083Z
44023746,2020-02-04T07:47:05.917Z
44025955,2020-02-04T08:23:11.290Z
44026018,2020-02-04T12:45:28.143Z
44026241,2020-02-04T07:43:32.160Z
44027993,2020-02-04T15:43:28.080Z
44027994,2020-02-04T15:32:59.703Z
44028915,2020-02-04T03:56:14.270Z
44029187,2020-02-04T03:10:15.880Z
44031114,2020-02-04T16:56:59.773Z
44031476,2020-02-04T17:03:09.310Z
44031478,2020-02-04T16:54:31.117Z
44031479,2020-02-04T16:56:55.013Z
44031480,2020-02-04T16:59:35.787Z
44031572,2020-02-04T04:53:40.910Z
44031573,2020-02-04T05:16:58.650Z
44031606,2020-02-04T09:24:04.730Z
44031615,2020-02-04T12:50:45.440Z
44033318,2020-02-04T04:51:13.087Z
44034250,2020-02-04T13:12:31.657Z
44035872,2020-02-04T08:00:59.340Z
44035873,2020-02-04T08:09:45.897Z
44035874,2020-02-04T09:09:04.867Z
44036173,2020-02-04T15:18:07.520Z
44036174,2020-02-04T15:54:25.350Z
44036175,2020-02-04T16:07:19.380Z
44036176,2020-02-04T16:21:18.300Z
44036202,2020-02-03T18:49:56.017Z
44036210,2020-02-03T18:40:27.303Z
44036603,2020-02-04T14:27:27.680Z
44037572,2020-02-04T10:34:41.123Z
44037573,2020-02-04T10:52:18.873Z
44037574,2020-02-04T11:10:07.953Z
44037575,2020-02-04T11:30:17.380Z
44039334,2020-02-04T10:37:20.773Z
44040386,2020-02-04T09:50:19.897Z
44040435,2020-02-04T08:44:20.140Z
44040600,2020-02-04T12:20:45.063Z
44042662,2020-02-04T08:52:19.737Z
44045045,2020-02-04T08:46:31.103Z
44045046,2020-02-04T16:25:58.050Z
44045566,2020-02-04T11:34:26.830Z
44046510,2020-02-04T04:31:11.430Z
44046786,2020-02-04T05:43:59.507Z
44046787,2020-02-04T05:38:11.430Z
44046788,2020-02-04T05:40:52.563Z
44046789,2020-02-04T05:50:49.553Z
44049525,2020-02-04T12:35:21.700Z
44050083,2020-02-04T10:36:40.997Z
44050389,2020-02-04T03:37:15.963Z
44050390,2020-02-04T03:53:11.043Z
44050746,2020-02-04T06:53:12.947Z
44051379,2020-02-04T02:42:43.130Z
44051380,2020-02-04T03:07:29.727Z
44052049,2020-02-04T10:28:11.013Z
44052050,2020-02-04T10:36:15.700Z
44053421,2020-02-04T05:12:37.123Z
44053422,2020-02-04T05:46:47.810Z
44053423,2020-02-04T07:19:21.570Z
44053424,2020-02-04T07:29:04.877Z
44053425,2020-02-04T08:02:34.363Z
44053426,2020-02-04T11:58:25.267Z
44053602,2020-02-04T04:51:59.353Z
44053769,2020-02-04T04:36:36.150Z
44054121,2020-02-04T09:58:48.233Z
44057408,2020-02-04T08:06:23.470Z
44057454,2020-02-04T16:15:15.203Z
44059738,2020-02-04T05:30:10.463Z
44060478,2020-02-04T08:14:50.947Z
44060500,2020-02-04T12:32:50.703Z
44062838,2020-02-04T04:48:15.663Z
44062839,2020-02-04T08:29:13.237Z
44064176,2020-02-04T12:02:53.270Z
44064177,2020-02-04T12:14:08.987Z
44064911,2020-02-04T12:49:05.320Z
44067212,2020-02-04T09:14:29.947Z
44067254,2020-02-04T10:12:44.813Z
44067259,2020-02-04T10:05:20.247Z
44067261,2020-02-04T09:50:35.480Z
44067262,2020-02-04T09:21:29.750Z
44067263,2020-02-04T09:30:59.797Z
44067622,2020-02-04T09:41:24.363Z
44067627,2020-02-04T09:06:19.473Z
44071056,2020-02-04T11:42:11.297Z
44072015,2020-02-04T07:36:36.380Z
44073274,2020-02-04T08:34:11.843Z
44073275,2020-02-04T08:53:58.440Z
44073309,2020-02-04T08:20:06.920Z
44073310,2020-02-04T08:37:57.110Z
44073316,2020-02-04T08:47:21.330Z
44073318,2020-02-04T10:17:01.717Z
44074970,2020-02-04T16:52:25.527Z
44074971,2020-02-04T17:03:21.590Z
44077233,2020-02-04T11:15:26.840Z
44077234,2020-02-04T11:31:04.163Z
44077436,2020-02-04T17:41:42.027Z
44080045,2020-02-04T04:34:48.940Z
44080844,2020-02-04T13:50:27.730Z
44080845,2020-02-04T13:55:11.407Z
44081311,2020-02-04T11:25:39.163Z
44086221,2020-02-04T09:43:39.357Z
44089512,2020-02-04T13:38:32.733Z
44089514,2020-02-04T14:16:17.867Z
44089816,2020-02-04T14:57:18.257Z
44091664,2020-02-04T07:34:51.927Z
44091795,2020-02-04T04:02:39.723Z
44091796,2020-02-04T11:06:49.647Z
44092344,2020-02-04T07:21:58.490Z
44092716,2020-02-04T09:16:00.387Z
44092717,2020-02-04T09:23:08.157Z
44092718,2020-02-04T09:26:18.270Z
44092719,2020-02-04T09:19:51.210Z
44093076,2020-02-04T04:37:54.067Z
44093459,2020-02-04T16:05:20.090Z
44094229,2020-02-04T08:31:46.353Z
44094230,2020-02-04T10:02:32.177Z
44096376,2020-02-04T08:21:39.953Z
44096381,2020-02-04T13:56:32.627Z
44096611,2020-02-04T11:06:02.223Z
44100603,2020-02-04T02:13:57.950Z
44101921,2020-02-04T12:52:34.850Z
44101922,2020-02-04T13:03:39.900Z
44101923,2020-02-04T12:39:38.120Z
44103364,2020-02-04T15:00:30.117Z
44103365,2020-02-04T13:24:45.647Z
44103366,2020-02-04T14:12:42.727Z
44104641,2020-02-04T06:04:00.550Z
44105664,2020-02-04T10:52:33.570Z
44107000,2020-02-04T09:55:07.700Z
44109131,2020-02-04T06:09:24.697Z
44109132,2020-02-04T05:51:10.460Z
44109133,2020-02-04T06:03:06.807Z
44109134,2020-02-04T06:20:01.970Z
44111468,2020-02-04T15:58:53.933Z
44112782,2020-02-04T10:31:28.320Z
44113069,2020-02-04T05:08:19.730Z
44114179,2020-02-04T12:45:42.250Z
44114186,2020-02-04T12:59:01.303Z
44114187,2020-02-04T12:55:35.470Z
44114374,2020-02-04T09:28:41.860Z
44114613,2020-02-04T10:28:56.880Z
44115480,2020-02-04T08:49:05.590Z
44115486,2020-02-04T12:38:43.120Z
44115496,2020-02-04T10:29:31.080Z
44115751,2020-02-04T03:37:17.603Z
44115980,2020-02-04T14:16:51.683Z
44116031,2020-02-04T07:49:22.470Z
44116036,2020-02-04T03:53:43.103Z
44116037,2020-02-04T03:59:33.423Z
44116038,2020-02-04T04:13:29.800Z
44116039,2020-02-04T04:22:04.473Z
44116131,2020-02-04T16:15:37.050Z
44123400,2020-02-04T08:49:39.230Z
44126585,2020-02-04T14:28:19.980Z
44126842,2020-02-04T09:10:44.923Z
44130003,2020-02-04T07:08:06.160Z
44130179,2020-02-04T06:42:32.250Z
44130180,2020-02-04T06:51:51.627Z
44130181,2020-02-04T07:02:25.750Z
44130185,2020-02-04T07:08:25.900Z
44133452,2020-02-04T16:50:11.483Z
44133678,2020-02-04T14:23:46.400Z
44135462,2020-02-04T15:00:10.627Z
44135842,2020-02-04T16:55:04.530Z
44135847,2020-02-04T16:47:59.297Z
44135848,2020-02-04T17:14:24.250Z
44137419,2020-02-04T07:39:07.190Z
44137839,2020-02-04T15:40:51.200Z
44139973,2020-02-04T14:24:19.667Z
44140864,2020-02-04T14:06:37.720Z
44140869,2020-02-04T14:14:03.253Z
44144355,2020-02-04T11:34:42.233Z
44144356,2020-02-04T12:30:43.460Z
44146683,2020-02-04T13:35:07.793Z
44147248,2020-02-04T14:35:36.227Z
44147774,2020-02-04T03:07:18.580Z
44148577,2020-02-04T05:57:38.700Z
44148579,2020-02-04T10:17:26.577Z
44150466,2020-02-04T11:25:58.750Z
44151294,2020-02-04T09:47:25.980Z
44151650,2020-02-04T04:09:52.080Z
44154144,2020-02-04T08:53:24.927Z
44154812,2020-02-04T08:52:54.780Z
44154813,2020-02-04T11:16:44.567Z
44154814,2020-02-04T11:25:56.683Z
44156073,2020-02-04T12:30:20.713Z
44156614,2020-02-04T09:34:43.443Z
44156615,2020-02-04T12:03:27.440Z
44156626,2020-02-04T12:17:45.320Z
44156627,2020-02-04T12:13:40.997Z
44156629,2020-02-04T17:19:30.450Z
44156857,2020-02-04T08:40:38.273Z
44157189,2020-02-04T05:33:52.533Z
44161034,2020-02-04T10:41:49.557Z
44161275,2020-02-04T14:03:09.773Z
44161282,2020-02-04T07:39:31.060Z
44163821,2020-02-04T09:14:37.597Z
44163826,2020-02-04T13:36:20.247Z
44163829,2020-02-04T13:26:41.300Z
44164931,2020-02-04T06:32:37.867Z
44165226,2020-02-04T03:50:20.103Z
44165232,2020-02-04T03:55:19.037Z
44165609,2020-02-04T11:03:59.697Z
44165882,2020-02-04T16:57:25.617Z
44165883,2020-02-04T17:17:56.740Z
44165884,2020-02-04T17:37:22.683Z
44165885,2020-02-04T18:07:58.110Z
44165897,2020-02-04T12:00:09.357Z
44166274,2020-02-04T11:16:23.503Z
44167641,2020-02-04T03:52:18.880Z
44168364,2020-02-04T11:14:16.760Z
44168825,2020-02-04T08:38:59.897Z
44168826,2020-02-04T10:39:04.493Z
44168827,2020-02-04T10:44:49.890Z
44169097,2020-02-04T16:29:27.947Z
44170827,2020-02-04T07:03:28.440Z
44170828,2020-02-04T07:10:27.830Z
44170829,2020-02-04T06:20:04.027Z
44170830,2020-02-04T06:26:07.657Z
44170831,2020-02-04T06:55:37.893Z
44170832,2020-02-04T06:34:00.067Z
44171500,2020-02-04T07:06:19.283Z
44172125,2020-02-04T09:40:21.717Z
44173085,2020-02-04T09:35:24.487Z
44173977,2020-02-04T13:34:34.893Z
44173981,2020-02-04T09:13:16.410Z
44173982,2020-02-04T09:15:05.677Z
44173983,2020-02-04T09:17:13.847Z
44174546,2020-02-04T08:06:19.380Z
44174547,2020-02-04T08:32:21.963Z
44174913,2020-02-04T08:50:09.657Z
44174915,2020-02-04T10:05:15.797Z
44175348,2020-02-04T09:09:47.110Z
44175524,2020-02-04T08:35:46.537Z
44175525,2020-02-04T08:29:28.330Z
44175527,2020-02-04T02:21:39.090Z
44175528,2020-02-04T14:54:11.660Z
44175531,2020-02-04T15:04:07.497Z
44177052,2020-02-04T07:20:47.020Z
44178028,2020-02-04T03:50:47.440Z
44178337,2020-02-04T11:14:05.387Z
44179853,2020-02-04T05:31:55.343Z
44185318,2020-02-04T05:31:02.660Z
44185319,2020-02-04T08:20:57.477Z
44185320,2020-02-04T10:57:11.337Z
44186032,2020-02-04T15:05:03.187Z
44186434,2020-02-04T10:44:57.767Z
44186603,2020-02-04T15:40:00.400Z
44187237,2020-02-04T16:40:35.910Z
44187334,2020-02-04T08:14:57.257Z
44189497,2020-02-04T14:22:04.180Z
44189815,2020-02-04T15:09:52.787Z
44191539,2020-02-04T14:23:14.957Z
44191540,2020-02-04T14:07:47.700Z
44192882,2020-02-04T04:52:58.450Z
44195148,2020-02-04T05:03:50.877Z
44195149,2020-02-04T04:55:29.830Z
44195400,2020-02-04T09:49:27.327Z
44195743,2020-02-04T06:44:16.953Z
44196682,2020-02-04T16:36:04.520Z
44199219,2020-02-04T02:53:02.220Z
44199233,2020-02-04T12:20:18.610Z
44199234,2020-02-04T12:24:11.580Z
44200089,2020-02-04T12:57:36.937Z
44200090,2020-02-04T13:03:30.640Z
44200237,2020-02-04T15:19:04.143Z
44200238,2020-02-04T15:25:20.647Z
44200239,2020-02-04T15:31:07.570Z
44200393,2020-02-04T15:54:25.210Z
44200548,2020-02-04T16:46:00.990Z
44200549,2020-02-04T16:40:50.900Z
44200550,2020-02-04T16:51:00.710Z
44200727,2020-02-04T12:36:50.843Z
44200879,2020-02-04T06:21:50.940Z
44201074,2020-02-04T09:11:10.290Z
44201075,2020-02-04T09:04:18.400Z
44201224,2020-02-04T10:16:19.437Z
44202537,2020-02-04T09:56:49.193Z
44202709,2020-02-04T15:07:01.457Z
44202710,2020-02-04T15:58:32.770Z
44202711,2020-02-04T16:14:40.753Z
44202712,2020-02-04T16:21:24.627Z
44202713,2020-02-04T16:27:06.580Z
44202714,2020-02-04T16:32:50.337Z
44203581,2020-02-04T08:27:50.643Z
44203582,2020-02-04T08:45:31.973Z
44203586,2020-02-04T08:12:09.223Z
44203666,2020-02-04T07:04:20.730Z
44204271,2020-02-04T11:50:16.627Z
44204365,2020-02-04T08:53:41.597Z
44205021,2020-02-04T16:15:42.327Z
44205032,2020-02-04T16:26:23.157Z
44205034,2020-02-04T16:21:57.487Z
44205042,2020-02-04T15:07:13.140Z
44205044,2020-02-04T14:37:28.537Z
44205045,2020-02-04T15:00:50.877Z
44205046,2020-02-04T14:42:11.793Z
44205049,2020-02-04T15:49:23.740Z
44208384,2020-02-04T17:54:48.697Z
44209619,2020-02-04T11:38:57.133Z
44215068,2020-02-04T05:59:22.610Z
44215988,2020-02-04T09:53:43.533Z
44215992,2020-02-04T09:32:27.240Z
44215993,2020-02-04T09:29:26.553Z
44215994,2020-02-04T09:36:16.160Z
44216367,2020-02-04T10:33:00.270Z
44216672,2020-02-04T03:56:58.840Z
44218997,2020-02-04T07:59:25.967Z
44219630,2020-02-04T10:07:20.513Z
44220944,2020-02-04T11:24:39.740Z
44221440,2020-02-04T13:18:44.937Z
44221574,2020-02-04T10:46:47.570Z
44222982,2020-02-04T10:52:04.120Z
44223634,2020-02-04T06:47:57.417Z
44223750,2020-02-04T10:49:45.250Z
44226018,2020-02-04T05:18:49.277Z
44227521,2020-02-04T08:04:48.777Z
44228179,2020-02-04T02:56:04.863Z
44230918,2020-02-04T05:27:30.370Z
44231012,2020-02-04T07:58:08.497Z
44231085,2020-02-04T11:05:31.710Z
44232706,2020-02-04T01:38:25.837Z
44235581,2020-02-04T08:09:12.787Z
44235582,2020-02-04T08:53:24.610Z
44236525,2020-02-04T09:22:45.370Z
44237732,2020-02-04T15:34:05.130Z
44237733,2020-02-04T15:54:06.443Z
44238936,2020-02-04T03:37:44.820Z
44240494,2020-02-04T13:39:33.627Z
44240495,2020-02-04T16:44:11.920Z
44241505,2020-02-04T15:03:02.737Z
44242725,2020-02-04T16:35:25.513Z
44243392,2020-02-04T13:48:52.370Z
44243393,2020-02-04T13:57:29.773Z
44244232,2020-02-04T09:46:14.590Z
44245534,2020-02-04T07:25:36.573Z
44245912,2020-02-04T16:41:46.733Z
44246576,2020-02-04T12:08:54.337Z
44246577,2020-02-04T12:49:43.863Z
44246625,2020-02-04T03:13:12.060Z
44248255,2020-02-04T10:13:24.830Z
44252134,2020-02-04T12:17:25.577Z
44252280,2020-02-04T14:52:55.393Z
44253127,2020-02-04T05:53:36.970Z
44253867,2020-02-04T08:53:19.020Z
44255971,2020-02-04T08:33:34.227Z
44256406,2020-02-04T16:58:33.777Z
44256434,2020-02-04T08:36:27.067Z
44256435,2020-02-04T10:57:50.373Z
44256441,2020-02-04T11:14:35.597Z
44256971,2020-02-04T09:25:53.803Z
44258779,2020-02-04T08:00:59.537Z
44258780,2020-02-04T08:22:06.270Z
44260134,2020-02-04T10:55:19.310Z
44260135,2020-02-04T11:02:52.770Z
44262381,2020-02-04T14:59:46.010Z
44264864,2020-02-04T11:05:56.683Z
44266316,2020-02-04T11:19:08.117Z
44268330,2020-02-04T11:24:58.680Z
44268661,2020-02-04T06:04:59.723Z
44268662,2020-02-04T11:00:43.033Z
44269180,2020-02-04T07:37:11.560Z
44270845,2020-02-04T06:58:06.760Z
44274166,2020-02-04T07:15:29.330Z
44276069,2020-02-04T05:52:35.690Z
44276780,2020-02-04T13:36:43.350Z
44278511,2020-02-04T11:07:57.970Z
44279337,2020-02-04T03:21:26.357Z
44279892,2020-02-04T11:18:48.140Z
44282974,2020-02-04T08:15:30.037Z
44284387,2020-02-04T07:14:44.850Z
44284393,2020-02-04T07:55:34.567Z
44284394,2020-02-04T08:15:11.780Z
44288581,2020-02-04T09:53:00.840Z
44293277,2020-02-04T09:04:34.900Z
44293773,2020-02-04T11:25:01.820Z
44293944,2020-02-04T08:05:44.527Z
44295953,2020-02-04T09:30:45.437Z
44296410,2020-02-04T04:43:01.840Z
44296484,2020-02-04T11:16:57.077Z
44296485,2020-02-04T13:40:45.737Z
44297974,2020-02-04T08:47:30.930Z
44298754,2020-02-04T10:07:01.047Z
44299758,2020-02-04T07:37:27.370Z
44301977,2020-02-04T15:10:32.943Z
44302111,2020-02-04T13:45:42.327Z
44302300,2020-02-04T05:55:01.427Z
44303097,2020-02-04T14:26:37.303Z
44303416,2020-02-04T05:13:29.257Z
44303417,2020-02-04T12:54:11.003Z
44303861,2020-02-04T12:52:49.903Z
44305836,2020-02-04T08:02:50.130Z
44305837,2020-02-04T09:02:58.863Z
44305838,2020-02-04T09:24:51.387Z
44305839,2020-02-04T08:33:58.767Z
44305840,2020-02-04T08:50:10.710Z
44305841,2020-02-04T14:11:25.640Z
44306507,2020-02-04T13:58:03.163Z
44306508,2020-02-04T13:53:41.640Z
44307456,2020-02-04T06:24:11.857Z
44308202,2020-02-04T13:11:03.090Z
44308606,2020-02-04T12:48:52.833Z
44308763,2020-02-04T09:17:15.260Z
44308836,2020-02-04T14:26:40.623Z
44308837,2020-02-04T14:33:07.130Z
44308838,2020-02-04T14:38:08.120Z
44309063,2020-02-04T10:22:30.460Z
44311411,2020-02-04T10:17:06.210Z
44311827,2020-02-04T12:08:07.193Z
44312646,2020-02-04T18:23:45.610Z
44312807,2020-02-04T05:46:47.690Z
44312832,2020-02-04T13:06:36.727Z
44312833,2020-02-04T13:45:15.837Z
44317382,2020-02-04T09:06:22.800Z
44317383,2020-02-04T09:10:56.680Z
44317681,2020-02-04T09:59:02.787Z
44318961,2020-02-04T11:36:58.267Z
44318988,2020-02-04T12:26:02.103Z
44321034,2020-02-04T07:09:07.190Z
44321326,2020-02-04T05:14:46.093Z
44321327,2020-02-04T05:12:16.527Z
44324176,2020-02-04T13:48:45.583Z
44325262,2020-02-04T15:36:15.580Z
44326903,2020-02-04T16:00:28.967Z
44328231,2020-02-04T03:39:25.383Z
44328240,2020-02-04T03:41:20.630Z
44329220,2020-02-04T13:24:32.547Z
44330743,2020-02-04T11:46:04.863Z
44330744,2020-02-04T13:15:19.100Z
44331498,2020-02-04T14:46:25.217Z
44332265,2020-02-04T14:49:57.347Z
44332862,2020-02-04T05:33:40.703Z
44332863,2020-02-04T06:45:28.913Z
44333273,2020-02-04T05:16:36.763Z
44335431,2020-02-04T13:15:09.260Z
44336829,2020-02-04T06:11:40.953Z
44337716,2020-02-04T10:25:10.727Z
44337717,2020-02-04T10:54:43.147Z
44337718,2020-02-04T15:44:44.570Z
44338967,2020-02-04T08:22:28.900Z
44339378,2020-02-04T05:35:46.080Z
44341369,2020-02-04T06:04:23.737Z
44341370,2020-02-04T11:50:55.300Z
44341641,2020-02-04T13:50:14.330Z
44341647,2020-02-04T13:42:50.993Z
44344779,2020-02-04T12:44:50.720Z
44344829,2020-02-04T05:16:17.990Z
44349686,2020-02-04T04:21:30.547Z
44349696,2020-02-04T04:42:19.560Z
44349698,2020-02-04T05:06:07.017Z
44349700,2020-02-04T05:32:12.100Z
44349766,2020-02-04T04:18:05.950Z
44349994,2020-02-04T10:27:00.487Z
44350780,2020-02-04T09:03:49.570Z
44350781,2020-02-04T09:19:29.740Z
44351140,2020-02-04T09:55:19.290Z
44351934,2020-02-04T09:52:02.663Z
44354586,2020-02-04T06:29:01.133Z
44354607,2020-02-04T09:16:45.557Z
44354608,2020-02-04T09:20:41.990Z
44354809,2020-02-04T17:42:03.850Z
44357711,2020-02-04T16:45:46.623Z
44357712,2020-02-04T16:41:47.100Z
44357713,2020-02-04T16:49:03.683Z
44357714,2020-02-04T16:52:29.333Z
44357715,2020-02-04T16:55:22.200Z
